"ID","TIPO","ANO_LETIVO","PERIODO","CODIGO","TURNOS","N_AULAS","HORAS_TURNO"
6741,"T","2000/2001","2S","EEC3262",1,,3
6750,"T","2000/2001","2S","EEC4221",1,,3
6757,"P","2000/2001","2S","EEC4241",2,,2
6765,"P","2000/2001","2S","EEC4262",5,,1
6772,"P","2000/2001","2S","EM106",10,,2
6780,"TP","2000/2001","2S","EM128",10,,2
17443,"T","2000/2001","1S","EMG2205",1,,3
7013,"P","2000/2001","1S","EMM529",1,,2
7014,"T","2000/2001","1S","EMM529",1,,2
7015,"P","2000/2001","1S","GEI114",1,,4
7016,"T","2000/2001","1S","MGI1101",1,,3
17444,"TP","2000/2001","1S","GEI105",1,,3
7018,"T","2000/2001","1S","MGI1107",1,,1.5
7019,"T","2000/2001","1S","MGI1206",1,,1.5
7020,"T","2000/2001","1S","MGI1102",1,,3
7021,"T","2000/2001","1S","MGI1103",1,,1.5
7022,"T","2000/2001","1S","MGI1105",1,,1.5
7023,"TP","2000/2001","1S","EM632",1,,4
7024,"TP","2000/2001","1S","EM633",1,,4
7025,"T","2000/2001","1T","MEM1100",1,,2
7026,"T","2000/2001","1S","MEM1101",1,,2
7027,"T","2000/2001","1T","MEM1102",1,,2
7028,"T","2000/2001","1T","MEM1103",1,,2
7029,"T","2000/2001","2T","MEM1104",1,,2
10523,"P","2000/2001","2S","MEM1201",1,,4
7031,"T","2000/2001","2T","MEM1106",1,,2
17445,"P","2000/2001","2T","MEM1105",1,,4
10522,"T","2000/2001","3T","MEM1200",1,,2
17446,"T","2000/2001","1S","MTM100",1,,3
10199,"T","2000/2001","2S","EIC1202",1,,3
10455,"TP","2000/2001","2S","EIC1202",4,,1
10200,"T","2000/2001","2S","EIC1203",1,,3
10456,"TP","2000/2001","2S","EIC1203",4,,1
10201,"T","2000/2001","2S","EIC1204",1,,3
10457,"TP","2000/2001","2S","EIC1204",4,,1
10202,"T","2000/2001","2S","EIC1205",1,,2
10091,"P","2000/2001","2S","EIC1205",4,,
10205,"T","2000/2001","2S","EIC2201",1,,2
6881,"TP","2000/2001","1S","EM518",1,,2
6882,"TP","2000/2001","2S","EM520",1,,2
6883,"P","2000/2001","2S","EM520",0,,
6884,"T","2000/2001","2S","EM520",1,,2
6885,"P","2000/2001","2S","EM523",0,,
6886,"TP","2000/2001","2S","EM523",1,,2
6887,"T","2000/2001","2S","EM523",1,,2
6888,"P","2000/2001","1S","EM524",0,,
6889,"TP","2000/2001","1S","EM524",1,,2
6890,"T","2000/2001","1S","EM524",1,,2
6891,"TP","2000/2001","1S","EM530",15,,1
6892,"P","2000/2001","1S","EM530",0,,
359,"T","2000/2001","1S","EM530",0,,
360,"T","2000/2001","1S","EM531",1,,2
6893,"P","2000/2001","1S","EM531",0,,
361,"TP","2000/2001","1S","EM531",1,,2
31978,"T","2003/2004","2T","MMCCE1218",1,1,3
32052,"TP","2003/2004","2S","GEI118",1,,
227,"P","2003/2004","2S","GEI2414",3,1,3
365,"TP","2000/2001","1S","EM535",1,,2
6895,"P","2000/2001","1S","EM535",0,,
364,"T","2000/2001","1S","EM535",1,,2
6896,"P","2000/2001","1S","EM538",0,,
6897,"TP","2000/2001","1S","EM538",0,,2
595,"T","2000/2001","1S","EM538",0,,2
366,"P","2000/2001","A","EM545",20,,1
6898,"TP","2000/2001","A","EM545",0,,0
367,"T","2000/2001","A","EM545",1,,1
369,"TP","2000/2001","1S","EM546",1,,2
6899,"P","2000/2001","1S","EM546",0,,
368,"T","2000/2001","1S","EM546",1,,2
32133,"T","2003/2004","1T","MMCCE1101",1,1,3
32134,"T","2003/2004","1T","MMCCE1102",1,1,3
32135,"T","2003/2004","1T","MMCCE1103",1,1,3
371,"TP","2000/2001","1S","EM548",1,,2
6903,"P","2000/2001","1S","EM548",0,,
370,"T","2000/2001","1S","EM548",1,,2
32213,"T","2003/2004","2S","MDI1207",1,,1
32241,"T","2004/2005","1S","EM126",2,3,3
32235,"T","2004/2005","1S","EM104",1,2,2
32236,"P","2004/2005","1S","EM104",7,1,1
32237,"T","2004/2005","1S","EM114",2,2,2
32238,"P","2004/2005","1S","EM114",7,2,5
6910,"P","2000/2001","2S","EM554",1,,2
6911,"TP","2000/2001","2S","EM554",0,,
6912,"T","2000/2001","2S","EM554",1,,2
6913,"TP","2000/2001","2S","EM556",1,,2
6914,"P","2000/2001","2S","EM556",0,,
6915,"T","2000/2001","2S","EM556",1,,2
6916,"P","2000/2001","2S","EM557",1,,2
6917,"TP","2000/2001","2S","EM557",0,,
6918,"T","2000/2001","2S","EM557",1,,2
372,"P","2000/2001","1S","EM562",0,,
6919,"TP","2000/2001","1S","EM562",1,,2
373,"T","2000/2001","1S","EM562",1,,2
374,"P","2000/2001","1S","EM563",1,,2
375,"T","2000/2001","1S","EM563",1,,2
377,"TP","2000/2001","1S","EM565",1,,2
6920,"P","2000/2001","1S","EM565",0,,
376,"T","2000/2001","1S","EM565",1,,2
32239,"TP","2004/2005","1S","EM125",2,3,3
32240,"P","2004/2005","1S","EM125",7,1,2
6924,"TP","2000/2001","2S","EM569",0,,0
6925,"P","2000/2001","2S","EM569",1,,2
6926,"T","2000/2001","2S","EM569",1,,2
378,"T","2000/2001","1S","EM573",1,,2
6927,"P","2000/2001","1S","EM573",0,,0
379,"TP","2000/2001","1S","EM573",1,,2
6928,"TP","2000/2001","A","EM595",21,,1
6929,"P","2000/2001","A","EM595",0,,
380,"T","2000/2001","A","EM595",0,,
6930,"TP","2000/2001","A","EM607",15,,1
6931,"P","2000/2001","A","EM607",0,,
381,"T","2000/2001","A","EM607",0,,
383,"TP","2000/2001","1S","EM608",1,,2
6932,"P","2000/2001","1S","EM608",0,,
382,"T","2000/2001","1S","EM608",1,,2
385,"TP","2000/2001","1S","EM609",1,,2
6933,"P","2000/2001","1S","EM609",0,,
384,"T","2000/2001","1S","EM609",1,,2
387,"TP","2000/2001","1S","EM610",1,,2
6934,"P","2000/2001","1S","EM610",0,,
386,"T","2000/2001","1S","EM610",1,,2
6935,"TP","2000/2001","2S","EM612",1,,2
6936,"P","2000/2001","2S","EM612",0,,
6937,"T","2000/2001","2S","EM612",1,,2
6938,"TP","2000/2001","2S","EM613",0,,4
6939,"P","2000/2001","2S","EM613",4,,
6940,"T","2000/2001","2S","EM613",0,,
6941,"TP","2000/2001","2S","EM614",1,,2
6942,"P","2000/2001","2S","EM614",0,,
6943,"T","2000/2001","2S","EM614",1,,2
6944,"TP","2000/2001","1S","EM618",0,,3
388,"P","2000/2001","1S","EM618",3,,
6945,"T","2000/2001","1S","EM618",1,,1
6946,"TP","2000/2001","2S","EM623",0,,
6947,"P","2000/2001","2S","EM623",24,,1
6948,"T","2000/2001","2S","EM623",1,,1
6949,"TP","2000/2001","2S","EM626",0,,
6950,"P","2000/2001","2S","EM626",1,,4
6951,"T","2000/2001","2S","EM626",0,,
390,"TP","2000/2001","1S","EM628",1,,2
6952,"P","2000/2001","1S","EM628",0,,
389,"T","2000/2001","1S","EM628",1,,2
6953,"TP","2000/2001","2S","EM630",2,,2
6954,"P","2000/2001","2S","EM630",0,,
6955,"T","2000/2001","2S","EM630",1,,2
196,"T","2000/2001","1S","EEC5122",1,,3
195,"P","2000/2001","1S","EEC5122",1,,1
209,"T","2000/2001","1S","EEC5143",1,,3
210,"P","2000/2001","1S","EEC5144",2,,1
286,"T","2000/2001","1S","EIC4103",1,,3
287,"TP","2000/2001","1S","EIC4103",2,,1
197,"P","2000/2001","1S","EEC5124",1,,1
198,"T","2000/2001","1S","EEC5124",1,,3
200,"T","2000/2001","1S","EEC5126",1,,3
199,"P","2000/2001","1S","EEC5126",1,,1
202,"T","2000/2001","1S","EEC5127",1,,3
201,"P","2000/2001","1S","EEC5127",1,,1
207,"T","2000/2001","1S","EEC5142",1,,3
206,"P","2000/2001","1S","EEC5142",2,,1
208,"P","2000/2001","1S","EEC5143",2,,1
211,"T","2000/2001","1S","EEC5144",1,,3
213,"T","2000/2001","1S","EEC5145",1,,3
212,"P","2000/2001","1S","EEC5145",2,,1
216,"T","2000/2001","1S","EEC5172",1,,3
6956,"P","2000/2001","1S","EEC5172",1,,1
218,"T","2000/2001","1S","EEC5173",1,,3
217,"P","2000/2001","1S","EEC5173",1,,1
220,"T","2000/2001","1S","EEC5175",1,,3
219,"P","2000/2001","1S","EEC5175",1,,1
222,"T","2000/2001","1S","EEC5176",1,,3
221,"P","2000/2001","1S","EEC5176",1,,1
224,"T","2000/2001","1S","EEC5177",1,,3
223,"P","2000/2001","1S","EEC5177",1,,1
6957,"T","2000/2001","2S","EEC4273",1,,3
6958,"P","2000/2001","2S","EEC4273",2,,1
6959,"T","2000/2001","2S","EEC5245",1,,3
6960,"P","2000/2001","2S","EEC5245",1,,1
157,"T","2000/2001","1S","EEC3263",1,,3
156,"P","2000/2001","1S","EEC3263",6,,1
6961,"T","2000/2001","2S","EEC4223",1,,3
6962,"P","2000/2001","2S","EEC4223",1,,1
6963,"T","2000/2001","2S","EEC5225",1,,2
6964,"P","2000/2001","2S","EEC5225",1,,2
6965,"T","2000/2001","2S","EEC4226",1,,3
6966,"P","2000/2001","2S","EEC4226",1,,1
6967,"T","2000/2001","2S","EEC4227",1,,3
6968,"P","2000/2001","2S","EEC4227",1,,1
6969,"T","2000/2001","2S","EEC4228",1,,3
6970,"P","2000/2001","2S","EEC4228",1,,1
6971,"T","2000/2001","2S","EEC4229",1,,3
6972,"P","2000/2001","2S","EEC4229",1,,1
6973,"T","2000/2001","2S","EEC4231",1,,3
6974,"P","2000/2001","2S","EEC4231",1,,1
194,"T","2000/2001","1S","EEC5121",2,,2
193,"P","2000/2001","1S","EEC5121",4,,3
185,"T","2000/2001","1S","EEC4232",1,,3
184,"P","2000/2001","1S","EEC4232",1,,1
233,"T","2000/2001","1S","EEC5224",1,,3
232,"P","2000/2001","1S","EEC5224",1,,1
230,"P","2000/2001","1S","EEC5223",1,,1
231,"T","2000/2001","1S","EEC5223",1,,3
235,"T","2000/2001","1S","EEC5246",1,,3
234,"P","2000/2001","1S","EEC5246",2,,1
237,"T","2000/2001","1S","EEC5247",1,,3
236,"P","2000/2001","1S","EEC5247",2,,1
240,"T","2000/2001","1S","EEC5273",1,,3
6975,"P","2000/2001","1S","EEC5273",1,,
242,"T","2000/2001","1S","EEC5276",1,,3
6976,"P","2000/2001","1S","EEC5276",1,,
189,"T","2000/2001","1S","EEC4291",1,,3
188,"P","2000/2001","1S","EEC4291",1,,1
187,"T","2000/2001","1S","EEC4279",1,,3
186,"P","2000/2001","1S","EEC4279",1,,1
226,"T","2000/2001","1S","EEC5178",1,,1
225,"P","2000/2001","1S","EEC5178",1,,
229,"T","2000/2001","1S","EEC5180",1,,1
584,"P","2000/2001","1S","EEC5180",1,,3
238,"T","2000/2001","1S","EEC5270",1,,3
6977,"P","2000/2001","1S","EEC5270",1,,
6978,"T","2000/2001","2S","EEC5170",1,,3
6979,"P","2000/2001","2S","EEC5170",1,,1
6980,"T","2000/2001","2S","EEC5274",1,,3
6981,"P","2000/2001","2S","EEC5274",1,,
6982,"T","2000/2001","2S","EEC4277",1,,3
6983,"P","2000/2001","2S","EEC4277",1,,1
6984,"T","2000/2001","2S","EEC4278",1,,3
6985,"P","2000/2001","2S","EEC4278",1,,1
6986,"T","2000/2001","2S","EEC4284",1,,3
6987,"P","2000/2001","2S","EEC4284",1,,1
6988,"T","2000/2001","2S","EEC4289",1,,3
6989,"P","2000/2001","2S","EEC4289",1,,1
6990,"T","2000/2001","2S","EEC4271",1,,3
6991,"P","2000/2001","2S","EEC4271",1,,1
6992,"T","2000/2001","2S","EEC5275",1,,3
6993,"TP","2000/2001","2S","EEC5275",1,,1
6994,"T","2000/2001","2S","EEC5174",1,,3
6995,"TP","2000/2001","2S","EEC5174",1,,1
6996,"T","2000/2001","2S","EEC4280",1,,3
6997,"TP","2000/2001","2S","EEC4280",1,,
6998,"T","2000/2001","2S","EEC5271",1,,3
6999,"TP","2000/2001","2S","EEC5271",1,,1
7000,"T","2000/2001","2S","EEC3161",1,,3
7001,"P","2000/2001","2S","EEC3161",6,,2
7002,"T","2000/2001","2S","EEC4244",1,,3
7003,"P","2000/2001","2S","EEC4244",2,,1
7004,"T","2000/2001","2S","EEC4245",1,,3
7005,"P","2000/2001","2S","EEC4245",2,,1
7006,"T","2000/2001","2S","EEC4246",1,,3
7007,"P","2000/2001","2S","EEC4246",2,,1
7008,"T","2000/2001","2S","EEC4247",1,,3
7009,"P","2000/2001","2S","EEC4247",2,,1
239,"TP","2000/2001","1S","EEC5270",1,,1
241,"TP","2000/2001","1S","EEC5273",1,,1
243,"TP","2000/2001","1S","EEC5276",1,,1
244,"T","2000/2001","1S","EIC1100",1,,3
245,"TP","2000/2001","1S","EIC1100",4,,1.5
246,"T","2000/2001","1S","EIC1101",1,,3
247,"TP","2000/2001","1S","EIC1101",4,,2
248,"T","2000/2001","1S","EIC1102",1,,3
249,"TP","2000/2001","1S","EIC1102",4,,1
250,"T","2000/2001","1S","EIC1103",1,,3
251,"TP","2000/2001","1S","EIC1103",4,,1
252,"P","2000/2001","1S","EIC1104",4,,2
253,"T","2000/2001","1S","EIC1104",1,,2
254,"T","2000/2001","1S","EIC1106",1,,1
255,"TP","2000/2001","1S","EIC1106",4,,2
256,"T","2000/2001","1S","EIC2100",1,,3
257,"TP","2000/2001","1S","EIC2100",3,,1.5
258,"T","2000/2001","1S","EIC2101",1,,2
259,"TP","2000/2001","1S","EIC2101",4,,2
260,"T","2000/2001","1S","EIC2102",1,,2
261,"TP","2000/2001","1S","EIC2102",4,,2
262,"T","2000/2001","1S","EIC2103",1,,3
263,"TP","2000/2001","1S","EIC2103",4,,1
264,"T","2000/2001","1S","EIC2104",1,,2
265,"TP","2000/2001","1S","EIC2104",4,,2
266,"P","2000/2001","1S","EIC2105",4,,3
267,"T","2000/2001","1S","EIC2105",1,,1
268,"T","2000/2001","1S","EIC3100",1,,2
269,"TP","2000/2001","1S","EIC3100",4,,1
270,"T","2000/2001","1S","EIC3101",1,,3
271,"TP","2000/2001","1S","EIC3101",4,,1
272,"T","2000/2001","1S","EIC3102",1,,3
273,"TP","2000/2001","1S","EIC3102",4,,1
274,"T","2000/2001","1S","EIC3103",1,,3
275,"TP","2000/2001","1S","EIC3103",4,,1
276,"T","2000/2001","1S","EIC3104",1,,3
277,"TP","2000/2001","1S","EIC3104",4,,1
278,"P","2000/2001","1S","EIC3105",1,,3
279,"T","2000/2001","1S","EIC3105",4,,1
280,"T","2000/2001","1S","EIC4100",1,,3
281,"TP","2000/2001","1S","EIC4100",2,,1
282,"T","2000/2001","1S","EIC4101",1,,2
283,"TP","2000/2001","1S","EIC4101",2,,2
284,"T","2000/2001","1S","EIC4102",1,,3
285,"TP","2000/2001","1S","EIC4102",2,,1
288,"P","2000/2001","1S","EIC4104",2,,1
289,"T","2000/2001","1S","EIC4104",1,,3
290,"P","2000/2001","1S","EIC4105",2,,3
291,"T","2000/2001","1S","EIC4105",1,,1
292,"T","2000/2001","1S","EIC5100",2,,2
293,"P","2000/2001","1S","EIC5100",2,,2
294,"T","2000/2001","1S","EIC5101",1,,3
295,"TP","2000/2001","1S","EIC5101",2,,1
296,"P","2000/2001","1S","EIC5102",2,,3
297,"TP","2000/2001","1S","EIC5103",1,,1
298,"T","2000/2001","1S","EIC5104",1,,3
299,"TP","2000/2001","1S","EIC5104",1,,1
300,"T","2000/2001","1S","EIC5105",1,,3
301,"TP","2000/2001","1S","EIC5105",1,,1
302,"T","2000/2001","1S","EIC5106",1,,3
303,"P","2000/2001","1S","EIC5106",1,,
356,"T","2000/2001","A","EM515",1,,
391,"TP","2000/2001","1S","EMG1001",1,,3
392,"P","2000/2001","1S","EMG1102",1,,
393,"T","2000/2001","1S","EMG1102",1,,
394,"TP","2000/2001","1S","EMG1103",1,,2
395,"P","2000/2001","1S","EMG1104",1,,
396,"T","2000/2001","1S","EMG1104",1,,3
397,"TP","2000/2001","1S","EMG1104",1,,2
398,"P","2000/2001","1S","EMG1105",1,,3
399,"T","2000/2001","1S","EMG1106",1,,3
400,"TP","2000/2001","1S","EMG1106",1,,2
401,"TP","2000/2001","1S","EMG2001",1,,3
402,"T","2000/2001","1S","EMG2102",1,,2
403,"P","2000/2001","1S","EMG2103",1,,
404,"T","2000/2001","1S","EMG2103",1,,3
405,"P","2000/2001","1S","EMG2104",1,,
406,"T","2000/2001","1S","EMG2104",1,,3
407,"TP","2000/2001","1S","EMG2106",1,,2
408,"TP","2000/2001","1S","EMG2205",1,,2
409,"P","2000/2001","1S","EMG3101",1,,
410,"T","2000/2001","1S","EMG3101",1,,3
412,"TP","2000/2001","1S","EMG3105",1,,3
413,"P","2000/2001","1S","EMG3202",1,,
414,"T","2000/2001","1S","EMG3202",1,,3
417,"T","2000/2001","1S","EMG4101",1,,3
419,"T","2000/2001","1S","EMG4102",1,,3
420,"TP","2000/2001","1S","EMG4103",1,,5
421,"TP","2000/2001","1S","EMG4104",1,,2
422,"TP","2000/2001","1S","EMG4105",1,,5
423,"TP","2000/2001","1S","EMI507",1,,2
424,"T","2000/2001","1S","EMI507",1,,3
425,"TP","2000/2001","1S","EMI511",1,,2
426,"TP","2000/2001","1S","EMI512",1,,
427,"P","2000/2001","1S","EMI513",1,,
428,"T","2000/2001","1S","EMI513",1,,3
429,"P","2000/2001","1S","EMI521",1,,
430,"T","2000/2001","1S","EMI521",1,,3
431,"T","2000/2001","1S","EMM100",1,,2
432,"TP","2000/2001","1S","EMM100",1,,3
433,"P","2000/2001","1S","EMM115",1,,3
434,"T","2000/2001","1S","EMM115",1,,2
435,"TP","2000/2001","1S","EMM115",1,,1
436,"P","2000/2001","1S","EMM116",1,,2
437,"TP","2000/2001","1S","EMM116",1,,1
438,"P","2000/2001","1S","EMM117",1,,3
439,"T","2000/2001","1S","EMM117",1,,2
5663,"P","1999/2000","1S","EC3103",8,,1
5664,"P","1999/2000","1S","EC3105",6,,1
5665,"P","1999/2000","2S","EC3207",12,,1
5666,"P","1999/2000","2S","EC3208",9,,1
5667,"P","1999/2000","2S","EC3209",9,,1
5669,"P","1999/2000","2S","EC3212",6,,1
5670,"P","1999/2000","1S","EC4101",8,,2
5671,"P","1999/2000","1S","EC4102",12,,2
5672,"P","1999/2000","1S","EC4103",9,,1
5673,"P","1999/2000","1S","EC4104",7,,1
5675,"P","1999/2000","2S","EC4208",12,,2
5676,"P","1999/2000","2S","EC4209",9,,1
5677,"P","1999/2000","2S","EC4210",7,,1
5681,"T","1999/2000","1S","MPPAU1112",1,,2
5682,"T","1999/2000","1S","MPPAU1113",1,,2
5683,"T","1999/2000","1S","MPPAU1114",1,,2
5684,"T","1999/2000","1S","MPPAU1115",1,,2
5685,"TP","1999/2000","1S","MPPAU1116",1,,5
3335,"T","1999/2000","2S","EEC4278",1,,3
3342,"T","1999/2000","A","EEC5060",2,,
3348,"T","1999/2000","1S","EEC5125",1,,3
3354,"T","1998/1999","1S","EEC4291",1,,3
3360,"T","1998/1999","2S","EM106",1,,0
3366,"T","1998/1999","2S","EM206",1,,2
3372,"T","1998/1999","2S","EM307",1,,2
3378,"T","1998/1999","2S","EM409",1,,2
2127,"TP","1998/1999","12","EC505",0,,
2135,"TP","1998/1999","1S","EC5103",3,,2
2142,"TP","1998/1999","1S","EC5117",1,,2
2151,"TP","1998/1999","12","EC513",0,,
2157,"TP","1998/1999","1S","EC5141",1,,2
2166,"TP","1998/1999","1S","EC5155",1,,1
2173,"TP","1998/1999","1S","EC5161",1,,1
2180,"TP","1998/1999","2S","EC5205",3,,2
2188,"TP","1998/1999","2S","EC5216",6,,6
2197,"TP","1998/1999","2S","EC5231",1,,2
2204,"TP","1998/1999","2S","EC5245",1,,2
2211,"TP","1998/1999","2S","EC5265",1,,1
2219,"TP","1998/1999","2S","EC5272",1,,1
2227,"TP","1998/1999","2S","EC529",0,,2
2231,"TP","1998/1999","12","EC533",0,,
2237,"TP","1998/1999","12","EC539",0,,
2242,"TP","1998/1999","12","EC544",0,,
2248,"TP","1998/1999","12","EC550",0,,
2254,"TP","1998/1999","12","EC556",0,,
2260,"TP","1998/1999","2S","EC562",0,,1
2265,"TP","1998/1999","12","EC567",0,,
2271,"TP","1998/1999","12","EC573",0,,
2277,"TP","1998/1999","12","EC579",0,,
2283,"TP","1998/1999","12","EC585",0,,
2288,"TP","1998/1999","2S","EC590",0,,2
2294,"TP","1998/1999","1S","EC596",0,,1
2300,"TP","1998/1999","1S","EC602",0,,6
2305,"TP","1998/1999","1S","EC607",0,,6
2311,"TP","1998/1999","1S","EC613",0,,2
2317,"TP","1998/1999","2S","EC619",0,,6
2323,"TP","1998/1999","2S","EC625",0,,2
2328,"TP","1998/1999","12","EC630",0,,
2334,"TP","1998/1999","12","EC636",0,,
2340,"TP","1998/1999","12","EC642",0,,
2346,"P","1998/1999","1S","EC105",0,,1
2351,"P","1998/1999","12","EC110",0,,
2357,"P","1998/1999","12","EC112",0,,
2362,"P","1998/1999","12","EC117",0,,
2368,"P","1998/1999","12","EC121",0,,
2373,"P","1998/1999","12","EC125",0,,
2379,"P","1998/1999","12","EC131",0,,
2384,"P","1998/1999","12","EC136",0,,
2390,"P","1998/1999","12","EC202",0,,
2395,"P","1998/1999","2S","EC207",0,,1
2401,"P","1998/1999","1S","EC2103",10,,2
2407,"P","1998/1999","12","EC214",0,,
2412,"P","1998/1999","12","EC219",0,,
2418,"P","1998/1999","2S","EC2210",10,,1
2424,"P","1998/1999","12","EC226",0,,
2429,"P","1998/1999","12","EC231",0,,
2435,"P","1998/1999","12","EC303",0,,
2440,"P","1998/1999","12","EC308",0,,
2446,"P","1998/1999","1S","EC3105",6,,1
2452,"P","1998/1999","12","EC316",0,,
2457,"P","1998/1999","2S","EC3207",12,,1
2463,"P","1998/1999","12","EC322",0,,
2469,"P","1998/1999","2S","EC328",0,,1
2474,"P","1998/1999","12","EC333",0,,
2480,"P","1998/1999","1S","EC403",0,,
2485,"P","1998/1999","12","EC408",0,,
2491,"P","1998/1999","1S","EC4104",7,,1
2497,"P","1998/1999","12","EC415",0,,
2502,"P","1998/1999","12","EC420",0,,
2508,"P","1998/1999","12","EC423",0,,
2513,"P","1998/1999","2S","EC428",0,,1
2519,"P","1998/1999","12","EC434",0,,
2524,"P","1998/1999","2S","EC439",0,,2
2530,"P","1998/1999","12","EC500",0,,
2535,"P","1998/1999","12","EC505",0,,
2541,"P","1998/1999","12","EC511",0,,
2546,"T","1998/1999","2S","GEI111",1,,
2552,"T","1998/1999","1S","GEI116",1,,2
2558,"P","1998/1999","1S","EC5152",1,,1
2564,"P","1998/1999","1S","EC5159",1,,1
2570,"P","1998/1999","1S","EC517",0,,
2576,"T","1998/1999","1S","GEI205",1,,3
2582,"P","1998/1999","12","EC522",0,,
2587,"T","1998/1999","1S","GEI304",1,,2
2593,"T","1998/1999","2S","GEI313",1,,2
2599,"P","1998/1999","2S","EC5267",1,,1
2605,"P","1998/1999","2S","EC5272",1,,1
2611,"P","1998/1999","2S","EC5278",1,,1
2617,"P","1998/1999","12","EC533",0,,
2623,"P","1998/1999","12","EC539",0,,
2628,"P","1998/1999","12","EC544",0,,
2634,"P","1998/1999","12","EC550",0,,
2639,"P","1998/1999","12","EC555",0,,
2646,"P","1998/1999","2S","EC562",0,,1
2653,"P","1998/1999","12","EC569",0,,
2660,"P","1998/1999","12","EC576",0,,
2667,"P","1998/1999","12","EC583",0,,
2675,"P","1998/1999","2S","EC591",0,,
2681,"P","1998/1999","1S","EC597",0,,1
2689,"P","1998/1999","1S","EC605",0,,
2695,"P","1998/1999","2S","EC611",0,,
2703,"P","1998/1999","2S","EC619",0,,
2709,"P","1998/1999","2S","EC625",0,,
2717,"P","1998/1999","12","EC633",0,,
2723,"P","1998/1999","12","EC639",0,,
2731,"T","1997/1998","2S","EC5215",1,,2
2738,"P","1998/1999","1S","EC5164",1,,1
2746,"TP","1998/1999","1S","EC5166",1,,1
2753,"T","1998/1999","1S","EIC1101",1,,3
2761,"T","1998/1999","1S","EIC1106",1,,1
2768,"TP","1998/1999","2S","EIC1203",3,,1
2777,"TP","1998/1999","1S","EIC2101",3,,2
2784,"T","1998/1999","1S","EIC2105",1,,1
2793,"TP","1998/1999","2S","EIC2203",3,,1
2800,"T","1998/1999","1S","EIC3101",1,,3
2806,"T","1998/1999","1S","EIC3104",1,,3
2812,"T","1998/1999","2S","EIC3201",1,,3
2819,"TP","1998/1999","2S","EIC3204",2,,1
2825,"TP","1998/1999","1S","EIC4101",2,,2
2832,"T","1998/1999","1S","EIC4105",1,,1
2838,"TP","1998/1999","2S","EIC4202",2,,1
2844,"T","1998/1999","1S","EM229",2,,2
2850,"T","1998/1999","1S","EM305",1,,2
2856,"T","1998/1999","2S","EM405",1,,2
2862,"TP","1998/1999","1S","EM125",1,,3
2868,"T","1998/1999","1S","EM204",1,,
2874,"T","1997/1998","1S","EM304",1,,2
2880,"P","1998/1999","1S","EM401",1,,2
2886,"P","1998/1999","1S","EM406",1,,
2892,"TP","1998/1999","2S","EM402",4,,1
2898,"T","1998/1999","1S","EIC5103",1,,3
2904,"T","1998/1999","1S","EIC5106",1,,3
2910,"T","1998/1999","2S","EIC4206",1,,3
2916,"T","1998/1999","1S","MGI1103",1,,1.5
2923,"P","1999/2000","1S","EM125",9,,2
2929,"P","1999/2000","1S","EM437",0,,2
2934,"P","1999/2000","2S","EM103",9,,3
2940,"P","1999/2000","1S","EM403",0,,2
2946,"P","1999/2000","1S","EM335",8,,1.5
2951,"P","1999/2000","2S","EM613",2,,
2957,"T","1998/1999","1S","MEEC1044",1,,3
2964,"T","1998/1999","1S","MEEC1004",1,,3
2970,"T","1998/1999","2S","MEEC1010",1,,3
2977,"T","1998/1999","2S","MEEC2006",1,,3
2983,"T","1998/1999","A","GEI400",1,,2
2989,"T","1998/1999","1S","GEI408",1,,2
2995,"P","1999/2000","2S","EM523",0,,
